# tstamp	temp	rate	angle	adjusted_rate
1268594969.340008 33.599998 7.689050 -7.719876 7.720465
1268594969.440023 33.599998 5.676050 -7.149130 5.707465
1268594969.640056 33.599998 3.669150 -6.327887 3.700565
1268594969.840041 33.599998 3.242150 -5.657314 3.273565
1268594969.940047 33.599998 3.583750 -5.295797 3.615165
1268594970.040053 33.599998 2.607750 -5.031881 2.639165
1268594970.140062 33.599998 3.068300 -4.721909 3.099715
1268594970.240066 33.599998 2.528450 -4.465923 2.559865
1268594970.340076 33.599998 2.485750 -4.214206 2.517165
1268594970.440079 33.599998 2.671800 -3.943885 2.703215
1268594970.540097 33.599998 2.052650 -3.735478 2.084065
1268594970.740099 33.599998 2.107550 -3.251260 2.138965
1268594970.840110 33.599998 1.674450 -3.080674 1.705865
1268594970.940113 33.599998 2.391200 -2.838412 2.422615
1268594971.040143 33.599998 2.089250 -2.626346 2.120665
1268594971.240211 33.599998 3.977200 -1.956688 4.008615
1268594971.440145 33.599998 4.483500 -0.978675 4.514915
1268594971.540152 33.599998 9.403150 -0.035218 9.434565
1268594971.640158 33.599998 10.147350 0.982658 10.178765
1268594971.740181 33.599998 10.836650 2.069465 10.868065
1268594971.940178 33.599998 13.276650 4.681058 13.308065
1268594972.040188 33.599998 14.429550 6.127154 14.460965
1268594972.140192 33.599998 16.302250 7.760521 16.333665
1268594972.240197 33.599998 13.926300 9.156292 13.957715
1268594972.340204 33.599998 16.186350 10.778069 16.217765
1268594972.440222 33.599998 14.145900 12.195800 14.177315
1268594972.640224 33.599998 14.362450 15.051088 14.393865
1268594972.740231 33.599998 15.228650 16.577095 15.260065
1268594972.840238 33.599998 15.240850 18.104321 15.272265
1268594972.940244 33.599998 19.144850 20.021948 19.176265
1268594973.140258 33.599998 22.631000 24.399186 22.662415
1268594973.240266 33.599998 26.596000 27.061927 26.627415
1268594973.440276 33.599998 21.853250 31.812485 21.884665
1268594973.540283 33.599998 21.224950 33.938122 21.256365
1268594973.736297 33.599998 13.386450 37.005690 13.417865
1268594973.836305 33.599998 10.601800 38.069011 10.633215
1268594973.936310 33.599998 7.469450 38.819098 7.500865
1268594974.036317 33.599998 8.835850 39.705824 8.867265
1268594974.136323 33.599998 10.007050 40.709671 10.038465
1268594974.236330 33.599998 11.733350 41.886147 11.764765
1268594974.336352 33.599998 14.252650 43.314554 14.284065
1268594974.536352 33.599998 19.053350 46.928987 19.084765
1268594974.636355 33.599998 21.621450 49.094273 21.652865
1268594974.736362 33.599998 23.790000 51.476415 23.821415
1268594974.836368 33.599998 24.415250 53.921081 24.446665
1268594974.936377 33.599998 27.755000 56.699723 27.786415
1268594975.036388 33.599998 29.142750 59.617139 29.174165
1268594975.136388 33.599998 29.255600 62.545841 29.287015
1268594975.236395 33.599998 27.816000 65.330582 27.847415
1268594975.336401 33.599998 21.566550 67.490379 21.597965
1268594975.436409 33.599998 17.699150 69.263435 17.730565
1268594975.536414 33.599998 14.414300 70.708007 14.445715
1268594975.636422 33.599998 11.696750 71.880823 11.728165
1268594975.736430 33.599998 9.354350 72.819400 9.385765
1268594975.836434 33.599998 6.981450 73.520686 7.012865
1268594975.936462 33.599998 6.304350 74.154263 6.335765
1268594976.136455 33.599998 5.096550 75.222251 5.127965
1268594976.236460 33.599998 5.032500 75.728642 5.063915
1268594976.336468 33.599998 3.364150 76.068199 3.395565
1268594976.436473 33.599998 2.684000 76.339740 2.715415
1268594976.536479 33.599998 2.546750 76.597557 2.578165
1268594976.636487 33.599998 2.040450 76.804743 2.071865
1268594976.736494 33.599998 1.738500 76.981735 1.769915
1268594976.836500 33.599998 1.122400 77.097116 1.153815
1268594976.936509 33.599998 0.442250 77.144483 0.473665
1268594977.036513 33.599998 -0.957700 77.051854 -0.926285
1268594977.136520 33.599998 -1.302350 76.924761 -1.270935
1268594977.236525 33.599998 -2.729750 76.654927 -2.698335
1268594977.336545 33.599998 -1.207800 76.537289 -1.176385
1268594977.536546 33.599998 -2.424750 76.061062 -2.393335
1268594977.636552 33.599998 -0.616100 76.002593 -0.584685
1268594977.736558 33.599998 -0.869250 75.918810 -0.837835
1268594977.836565 33.599998 -0.905850 75.831366 -0.874435
1268594977.936571 33.599998 -0.204350 75.814073 -0.172935
1268594978.036602 33.599998 -0.841800 75.733034 -0.810385
1268594978.236591 33.599998 -1.012600 75.613657 -0.981185
1268594978.336598 33.599998 -0.646600 75.552139 -0.615185
1268594978.436604 33.599998 -0.869250 75.468355 -0.837835
1268594978.536611 33.599998 -1.451800 75.326317 -1.420385
1268594978.636618 33.599998 -0.570350 75.272423 -0.538935
1268594978.736640 33.549999 -0.140300 75.261535 -0.108885
1268594978.936636 33.599998 0.573400 75.316923 0.604815
1268594979.036644 33.599998 0.552050 75.375269 0.583465
1268594979.136650 33.599998 1.143750 75.492786 1.175165
1268594979.236657 33.599998 1.140700 75.609997 1.172115
1268594979.336666 33.599998 0.854000 75.698539 0.885415
1268594979.436670 33.599998 2.220400 75.923720 2.251815
1268594979.536688 33.599998 3.111000 76.237962 3.142415
1268594979.636695 33.599998 2.394250 76.480528 2.425665
1268594979.836697 33.599998 2.458300 77.026356 2.489715
1268594979.936703 33.599998 2.427800 77.272278 2.459215
1268594980.036709 33.599998 2.589450 77.534364 2.620865
1268594980.136716 33.599998 2.266150 77.764121 2.297565
1268594980.236723 33.599998 1.982500 77.965512 2.013915
1268594980.336741 33.599998 2.638250 78.232479 2.669665
1268594980.536746 33.599998 2.101450 78.659357 2.132865
1268594980.636750 33.599998 1.945900 78.857088 1.977315
1268594980.736756 33.599998 1.573800 79.017610 1.605215
1268594980.836762 33.599998 1.616500 79.182401 1.647915
1268594980.936769 33.599998 1.445700 79.330113 1.477115
1268594981.036797 33.599998 2.119750 79.545229 2.151165
1268594981.236788 33.599998 2.009950 79.936727 2.041365
1268594981.336795 33.599998 1.342000 80.074069 1.373415
1268594981.436802 33.599998 2.031300 80.280340 2.062715
1268594981.536808 33.599998 1.711050 80.454587 1.742465
1268594981.636813 33.599998 0.805200 80.538248 0.836615
1268594981.736834 33.599998 -0.317200 80.509670 -0.285785
1268594981.936834 33.599998 -2.330200 80.117013 -2.298785
1268594982.036840 33.599998 -2.684000 79.851754 -2.652585
1268594982.136846 33.599998 -1.887950 79.666101 -1.856535
1268594982.236854 33.599998 -1.836100 79.485632 -1.804685
1268594982.336861 33.599998 -2.354600 79.253314 -2.323185
1268594982.436867 33.599998 -1.927600 79.063695 -1.896185
1268594982.536872 33.599998 -1.924550 78.874382 -1.893135
1268594982.636882 33.599998 -1.933700 78.684153 -1.902285
1268594982.736886 33.599998 -1.973350 78.489960 -1.941935
1268594982.836893 33.599998 -2.086200 78.284481 -2.054785
1268594982.936901 33.599998 -1.921500 78.095473 -1.890085
1268594983.036905 33.599998 -1.387750 77.959839 -1.356335
1268594983.136913 33.599998 -1.299300 77.833051 -1.267885
1268594983.236918 33.599998 -0.921100 77.744082 -0.889685
1268594983.336950 33.599998 -1.104100 77.636814 -1.072685
1268594983.536939 33.599998 -1.201700 77.434172 -1.170285
1268594983.636945 33.599998 -0.530700 77.384243 -0.499285
1268594983.736951 33.599998 2.647400 77.652125 2.678815
1268594983.836958 33.599998 1.421300 77.797396 1.452715
1268594983.936964 33.599998 3.492250 78.149763 3.523665
1268594984.036984 33.599998 3.431250 78.496029 3.462665
1268594984.236984 33.599998 4.059550 79.134272 4.090965
1268594984.336991 33.599998 3.242150 79.461629 3.273565
1268594984.436996 33.599998 6.011550 80.065925 6.042965
1268594984.537005 33.599998 10.391350 81.108202 10.422765
1268594984.637010 33.599998 7.448100 81.856153 7.479515
1268594984.737019 33.599998 7.323050 82.591600 7.354465
1268594984.837023 33.599998 5.767550 83.171496 5.798965
1268594984.937034 33.599998 4.166300 83.591268 4.197715
1268594985.037037 33.599998 4.337100 84.028119 4.368515
1268594985.137044 33.599998 3.675250 84.398786 3.706665
1268594985.237050 33.599998 4.605500 84.862477 4.636915
1268594985.337059 33.599998 3.065250 85.172144 3.096665
1268594985.437063 33.599998 4.315750 85.606860 4.347165
1268594985.537069 33.599998 4.016850 86.011687 4.048265
1268594985.637082 33.599998 2.909700 86.305798 2.941115
1268594985.837099 33.599998 1.717150 86.783001 1.748565
1268594986.037102 33.599998 1.765950 87.120209 1.797365
1268594986.137108 33.599998 1.320650 87.255416 1.352065
1268594986.237116 33.599998 1.970300 87.455587 2.001715
1268594986.337145 33.599998 1.732400 87.631969 1.763815
1268594986.537137 33.599998 0.606950 87.834367 0.638365
1268594986.637143 33.599998 0.439200 87.881428 0.470615
1268594986.737149 33.599998 0.167750 87.901345 0.199165
1268594986.837154 33.599998 -3.785050 87.525981 -3.753635
1268594986.937161 33.599998 -10.342550 86.494868 -10.311135
1268594987.037184 33.599998 -11.364300 85.361579 -11.332885
1268594987.237180 33.599998 -10.406600 83.113302 -10.375185
1268594987.337187 33.599998 -8.302100 82.286234 -8.270685
1268594987.437195 33.599998 -8.213650 81.468010 -8.182235
1268594987.537202 33.599998 -6.886900 80.782462 -6.855485
1268594987.637207 33.599998 -6.133550 80.172248 -6.102135
1268594987.737216 33.599998 -4.608550 79.714535 -4.577135
1268594987.837220 33.599998 -0.381250 79.679551 -0.349835
1268594987.937249 33.599998 3.623400 80.045033 3.654815
1268594988.137240 33.599998 9.753900 81.931946 9.785315
1268594988.237247 33.599998 6.954000 82.630487 6.985415
1268594988.337253 33.599998 7.506050 83.384234 7.537465
1268594988.437259 33.599998 6.545300 84.041905 6.576715
1268594988.537265 33.599998 5.355800 84.580627 5.387215
1268594988.637301 33.599998 5.371050 85.120873 5.402465
1268594988.837286 33.599998 3.702700 85.953706 3.734115
1268594988.937295 33.599998 3.205550 86.277403 3.236965
1268594989.037299 33.599998 2.025200 86.483064 2.056615
1268594989.137306 33.599998 1.756800 86.661886 1.788215
1268594989.237311 33.599998 1.680550 86.833082 1.711965
1268594989.337333 33.599998 0.521550 86.888379 0.552965
1268594989.537348 33.599998 -6.774050 85.935437 -6.742635
1268594989.737346 33.599998 -12.803900 83.596270 -12.772485
1268594989.837352 33.599998 -15.280500 82.071361 -15.249085
1268594989.937358 33.599998 -16.610300 80.413473 -16.578885
1268594990.037379 33.599998 -16.970200 78.719594 -16.938785
1268594990.237379 33.599998 -17.647300 75.220817 -17.615885
1268594990.337385 33.599998 -17.150150 73.508944 -17.118735
1268594990.437391 33.599998 -17.259950 71.786090 -17.228535
1268594990.537398 33.599998 -16.775000 70.111732 -16.743585
1268594990.637404 33.599998 -15.454350 68.569438 -15.422935
1268594990.739051 33.599998 -15.832550 66.989325 -15.801135
1268594990.937423 33.599998 -17.320950 63.670498 -17.289535
1268594991.037433 33.599998 -18.501300 61.823509 -18.469885
1268594991.137437 33.599998 -18.638550 59.962796 -18.607135
1268594991.237443 33.599998 -17.266050 58.239332 -17.234635
1268594991.337453 33.599998 -17.958400 56.446634 -17.926985
1268594991.437456 33.599998 -17.153200 54.734455 -17.121785
1268594991.537462 33.599998 -17.037300 53.033867 -17.005885
1268594991.637470 33.599998 -17.076950 51.329313 -17.045535
1268594991.737476 33.599998 -17.293500 49.603105 -17.262085
1268594991.837483 33.599998 -17.470400 47.859206 -17.438985
1268594991.937489 33.549999 -18.440300 46.018318 -18.408885
1268594992.037502 33.549999 -20.431950 43.978264 -20.400535
1268594992.137512 33.599998 -22.295500 41.751856 -22.264085
1268594992.337515 33.599998 -23.808300 37.027894 -23.776885
1268594992.437522 33.599998 -25.138100 34.517225 -25.106685
1268594992.537530 33.599998 -24.772100 32.043157 -24.740685
1268594992.637534 33.599998 -25.745050 29.471793 -25.713635
1268594992.737543 33.599998 -25.446150 26.930320 -25.414735
1268594992.837548 33.599998 -25.284500 24.405011 -25.253085
1268594992.937555 33.599998 -24.204800 21.987673 -24.173385
1268594993.037561 33.599998 -22.652350 19.725579 -22.620935
1268594993.137583 33.599998 -21.154800 17.613241 -21.123385
1268594993.337581 33.599998 -16.820750 14.066579 -16.789335
1268594993.437587 33.599998 -17.461250 12.323595 -17.429835
1268594993.537594 33.599998 -15.506200 10.776117 -15.474785
1268594993.637602 33.599998 -15.716650 9.207593 -15.685235
1268594993.737609 33.599998 -15.500100 7.660725 -15.468685
1268594993.837615 33.599998 -15.484850 6.115381 -15.453435
1268594993.937620 33.599998 -14.331950 4.685328 -14.300535
1268594994.037627 33.599998 -12.803900 3.408079 -12.772485
1268594994.137633 33.599998 -10.629250 2.348296 -10.597835
1268594994.237640 33.599998 -11.291100 1.222327 -11.259685
1268594994.337648 33.599998 -11.388700 0.086599 -11.357285
1268594994.437654 33.599998 -9.491600 -0.859420 -9.460185
1268594994.537679 33.599998 -10.013150 -1.857593 -9.981735
1268594994.737671 33.599998 -8.594900 -3.636780 -8.563485
1268594994.837679 33.599998 -8.170950 -4.450734 -8.139535
1268594994.939398 33.599998 -7.771400 -5.224732 -7.739985
1268594995.137699 33.599998 -8.305150 -6.823054 -8.273735
1268594995.238504 33.599998 -7.969650 -7.616878 -7.938235
1268594995.437718 33.549999 -6.902150 -8.991940 -6.870735
1268594995.540135 33.599998 -5.749250 -9.563723 -5.717835
1268594995.737737 33.599998 -5.328350 -10.525510 -5.296935
1268594995.839767 33.599998 -3.736250 -10.895994 -3.704835
1268594996.037758 33.599998 -3.056100 -11.399976 -3.024685
1268594996.138312 33.549999 -2.199050 -11.616739 -2.167635
1268594996.337777 33.599998 -2.241750 -12.028001 -2.210335
1268594996.439760 33.599998 -1.677500 -12.192610 -1.646085
1268594996.637797 33.599998 -1.802550 -12.469367 -1.771135
1268594996.739069 33.599998 -1.357250 -12.601950 -1.325835
1268594996.937815 33.599998 -1.162050 -12.875047 -1.130635
1268594997.037839 33.599998 -1.640900 -13.035996 -1.609485
1268594997.237835 33.549999 -0.719800 -13.152628 -0.688385
1268594997.337845 33.599998 1.213900 -13.028096 1.245315
1268594997.437850 33.599998 3.653900 -12.659565 3.685315
1268594997.537859 33.599998 5.444250 -12.111998 5.475665
1268594997.637862 33.599998 3.675250 -11.741332 3.706665
1268594997.737869 33.599998 4.123600 -11.325830 4.155015
1268594997.837876 33.599998 2.504050 -11.072284 2.535465
1268594997.937883 33.599998 3.037800 -10.765362 3.069215
1268594998.037887 33.599998 2.860900 -10.476131 2.892315
1268594998.137896 33.599998 2.421700 -10.230819 2.453115
1268594998.237902 33.599998 2.806000 -9.947078 2.837415
1268594998.337908 33.599998 2.635200 -9.680416 2.666615
1268594998.437926 33.599998 2.177700 -9.459505 2.209115
1268594998.637929 33.599998 2.528450 -8.946007 2.559865
1268594998.737935 33.599998 2.272250 -8.715640 2.303665
1268594998.837943 33.599998 2.128900 -8.499609 2.160315
1268594998.937948 33.599998 2.083150 -8.288152 2.114565
1268594999.037954 33.599998 -5.175850 -8.802596 -5.144435
1268594999.137960 33.549999 -10.711600 -9.870614 -10.680185
1268594999.237967 33.549999 -8.289900 -10.696463 -8.258485
1268594999.337973 33.599998 -9.116450 -11.604966 -9.085035
1268594999.437980 33.599998 -7.753100 -12.377135 -7.721685
1268594999.537989 33.599998 -5.493050 -12.923298 -5.461635
1268594999.637993 33.599998 -5.578450 -13.478002 -5.547035
1268594999.738002 33.549999 -0.134200 -13.488280 -0.102785
1268594999.838006 33.549999 2.775500 -13.207589 2.806915
1268594999.938013 33.599998 1.033950 -13.101052 1.065365
1268595000.038018 33.599998 1.369450 -12.960966 1.400865
1268595000.138026 33.599998 0.780800 -12.879744 0.812215
1268595000.238032 33.599998 0.305000 -12.846103 0.336415
1268595000.338039 33.599998 2.421700 -12.600791 2.453115
1268595000.438046 33.599998 4.352350 -12.162415 4.383765
1268595000.538052 33.599998 7.149200 -11.444353 7.180615
1268595000.638059 33.599998 7.149200 -10.726292 7.180615
1268595000.738088 33.599998 5.962750 -10.126875 5.994165
1268595000.938080 33.549999 3.937550 -9.167467 3.968965
1268595001.038086 33.549999 4.556700 -8.708656 4.588115
1268595001.138091 33.549999 3.806400 -8.324874 3.837815
1268595001.238097 33.549999 3.236050 -7.998128 3.267465
1268595001.338104 33.599998 3.239100 -7.671076 3.270515
1268595001.438117 33.599998 2.589450 -7.408990 2.620865
1268595001.638123 33.599998 2.635200 -6.923857 2.666615
1268595001.738130 33.549999 1.229150 -6.797800 1.260565
1268595001.838139 33.549999 1.528050 -6.641854 1.559465
1268595001.938145 33.549999 1.299300 -6.508782 1.330715
1268595002.038154 33.549999 0.579500 -6.447691 0.610915
1268595002.138163 33.599998 0.945500 -6.349999 0.976915
1268595002.338286 33.549999 0.061000 -6.285461 0.092415
1268595002.538182 33.549999 -0.189100 -6.242883 -0.157685
1268595002.638189 33.549999 -0.057950 -6.245537 -0.026535
1268595002.738196 33.599998 0.088450 -6.233550 0.119865
1268595002.841537 33.599998 -0.399550 -6.270364 -0.368135
1268595003.038216 33.599998 -0.683200 -6.385471 -0.651785
1268595003.138223 33.599998 -0.122000 -6.394529 -0.090585
1268595003.238229 33.599998 -0.536800 -6.445068 -0.505385
1268595003.338238 33.599998 -0.402600 -6.482186 -0.371185
1268595003.438242 33.599998 -0.966850 -6.575730 -0.935435
1268595003.539288 33.599998 -0.878400 -6.660428 -0.846985
1268595003.738261 33.549999 -0.793000 -6.848125 -0.761585
1268595003.838268 33.549999 -1.396900 -6.984674 -1.365485
1268595003.938275 33.549999 -1.079700 -7.089502 -1.048285
1268595004.038281 33.549999 -1.714100 -7.257771 -1.682685
1268595004.138287 33.549999 -2.119750 -7.466604 -2.088335
1268595004.238301 33.549999 -1.729350 -7.636398 -1.697935
1268595004.438308 33.599998 -2.589450 -8.106830 -2.558035
1268595004.638322 33.599998 -2.537600 -8.543712 -2.506185
1268595004.834333 33.599998 -1.866600 -8.974189 -1.835185
1268595004.934357 33.599998 -2.156350 -9.186682 -2.124935
